"molecule"	"famille"
"VINDESINE"	"SUBSTRATS A RISQUE DU CYP3A4"
"VINDESINE"	"VINCA-ALCALOIDES CYTOTOXIQUES"
"VINORELBINE"	"CYTOTOXIQUES"
"VINORELBINE"	"SUBSTRATS A RISQUE DU CYP3A4"
"VINORELBINE"	"VINCA-ALCALOIDES CYTOTOXIQUES"
"VINYLBITAL"	"BARBITURIQUES"
"VINYLBITAL"	"MEDICAMENTS SEDATIFS"
"VIRUS DE LA FIEVRE JAUNE"	"VACCIN ANTIAMARILE"
"VIRUS DE LA FIEVRE JAUNE"	"VACCINS VIVANTS ATTENUES"
"VIRUS DE LA VARICELLE"	"VACCINS VIVANTS ATTENUES"
"VIRUS DE LA VARICELLE"	"VACCINS VIVANTS ATTENUES (SAUF ANTIAMARILE)"
"VIRUS DES OREILLONS"	"VACCINS VIVANTS ATTENUES"
"VIRUS DES OREILLONS"	"VACCINS VIVANTS ATTENUES (SAUF ANTIAMARILE)"
"VIRUS ROUGEOLEUX"	"VACCINS VIVANTS ATTENUES"
"VIRUS ROUGEOLEUX"	"VACCINS VIVANTS ATTENUES (SAUF ANTIAMARILE)"
"VIRUS RUBEOLEUX"	"VACCINS VIVANTS ATTENUES"
"VIRUS RUBEOLEUX"	"VACCINS VIVANTS ATTENUES (SAUF ANTIAMARILE)"
"VORICONAZOLE"	"ANTIFONGIQUES AZOLES"
"VORICONAZOLE"	"INHIBITEURS PUISSANTS DU CYP3A4"
"WARFARINE"	"ANTICOAGULANTS ORAUX"
"XIPAMIDE"	"ANTIHYPERTENSEURS"
"XIPAMIDE"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"XIPAMIDE"	"DIURETIQUES"
"XIPAMIDE"	"DIURETIQUES HYPOKALIEMIANTS"
"XIPAMIDE"	"DIURETIQUES THIAZIDIQUES ET APPARENTES"
"XIPAMIDE"	"HYPOKALIEMIANTS"
"XIPAMIDE"	"HYPONATREMIANTS"
"XIPAMIDE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"ZOFENOPRIL"	"ANTIHYPERTENSEURS"
"ZOFENOPRIL"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"ZOFENOPRIL"	"HYPERKALIEMIANTS"
"ZOFENOPRIL"	"INHIBITEURS DE L'ENZYME DE CONVERSION"
"ZOFENOPRIL"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"ZOLMITRIPTAN"	"TRIPTANS"
"ZOLMITRIPTAN"	"TRIPTANS METABOLISES PAR LA MAO"
"ZOLPIDEM"	"BENZODIAZEPINES ET APPARENTES"
"ZOLPIDEM"	"HYPNOTIQUES"
"ZOLPIDEM"	"MEDICAMENTS SEDATIFS"
"ZONISAMIDE"	"ANTICONVULSIVANTS METABOLISES"
"ZOPICLONE"	"BENZODIAZEPINES ET APPARENTES"
"ZOPICLONE"	"HYPNOTIQUES"
"ZOPICLONE"	"MEDICAMENTS SEDATIFS"
"ZUCLOPENTHIXOL"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"ZUCLOPENTHIXOL"	"MEDICAMENTS SEDATIFS"
"ZUCLOPENTHIXOL"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"ZUCLOPENTHIXOL"	"NEUROLEPTIQUES"
"ZUCLOPENTHIXOL"	"NEUROLEPTIQUES ANTIPSYCHOTIQUES (SAUF CLOZAPINE)"
"ZUCLOPENTHIXOL"	"NEUROLEPTIQUES SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"AMANTADINE"	"MEDICAMENTS SEDATIFS"
"AMPRENAVIR"	"INHIBITEURS DE PROTEASES"
"AMPRENAVIR"	"INHIBITEURS DE PROTEASES (SAUF RITONAVIR)"
"APOMORPHINE"	"MEDICAMENTS SEDATIFS"
"ATAZANAVIR"	"INHIBITEURS DE PROTEASES"
"ATAZANAVIR"	"INHIBITEURS DE PROTEASES (SAUF RITONAVIR)"
"ATOMOXETINE"	"MEDICAMENTS MIXTES ADRENERGIQUES-SEROTONINERGIQUES"
"BROMOCRIPTINE"	"MEDICAMENTS SEDATIFS"
"BUDESONIDE"	"AUTRES CORTICOIDES, NOTAMMENT INHALES"
"CABERGOLINE"	"MEDICAMENTS SEDATIFS"
"CHARBON"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"CILOSTAZOL"	"ANTIAGREGANTS PLAQUETTAIRES"
"CITRATE DE GALLIUM [67GA]"	"CITRATES"
"COLISTINE"	"MEDICAMENTS NEPHROTOXIQUES"
"DARUNAVIR"	"INHIBITEURS DE PROTEASES"
"DICITRATE TRIMAGNESIEN"	"CITRATES"
"DIENOGEST"	"ESTROPROGESTATIFS CONTRACEPTIFS"
"DIENOGEST"	"PROGESTATIFS CONTRACEPTIFS"
"DIOSMECTITE"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"DOLASETRON"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"DORIPENEM"	"PENEMS"
"DRONEDARONE"	"BRADYCARDISANTS"
"ENTACAPONE"	"MEDICAMENTS SEDATIFS"
"ERTAPENEM"	"PENEMS"
"FLUPENTIXOL"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"FLUTICASONE"	"AUTRES CORTICOIDES, NOTAMMENT INHALES"
"FOSAMPRENAVIR"	"INHIBITEURS DE PROTEASES"
"FOSAMPRENAVIR"	"INHIBITEURS DE PROTEASES (SAUF RITONAVIR)"
"GEL D'HYDROXYDE D'ALUMINIUM ET DE CARBONATE DE MAGNESIUM CODESSECHES"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"HYDROTALCITE"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"IMIPENEM"	"PENEMS"
"INDINAVIR"	"INHIBITEURS DE PROTEASES"
"INDINAVIR"	"INHIBITEURS DE PROTEASES (SAUF RITONAVIR)"
"INSULINE HUMAINE HEMISYNTHETIQUE ISOPHANE BIPHASIQUE"	"INSULINE"
"KAOLIN"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"LISURIDE"	"MEDICAMENTS SEDATIFS"
"LOPINAVIR"	"INHIBITEURS DE PROTEASES"
"LOPINAVIR"	"INHIBITEURS DE PROTEASES (SAUF RITONAVIR)"
"MAGALDRATE"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"MAGNESIUM (TRISILICATE DE)"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"MECLOZINE"	"MEDICAMENTS SEDATIFS"
"MEROPENEM"	"PENEMS"
"MOMETASONE"	"AUTRES CORTICOIDES, NOTAMMENT INHALES"
"MONMECTITE"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"NELFINAVIR"	"INHIBITEURS DE PROTEASES"
"NELFINAVIR"	"INHIBITEURS DE PROTEASES (SAUF RITONAVIR)"
"PERGOLIDE"	"MEDICAMENTS SEDATIFS"
"PIRIBEDIL"	"MEDICAMENTS SEDATIFS"
"POTASSIUM (CITRATE DE)"	"CITRATES"
"PRAMIPEXOLE"	"MEDICAMENTS SEDATIFS"
"QUINAGOLIDE"	"MEDICAMENTS SEDATIFS"
"RASAGILINE"	"MEDICAMENTS SEDATIFS"
"RITONAVIR"	"INHIBITEURS DE PROTEASES"
"ROPINIROLE"	"MEDICAMENTS SEDATIFS"
"SAQUINAVIR"	"INHIBITEURS DE PROTEASES"
"SAQUINAVIR"	"INHIBITEURS DE PROTEASES (SAUF RITONAVIR)"
"SELEGILINE"	"MEDICAMENTS SEDATIFS"
"SODIUM (CITRATE DE)"	"CITRATES"
"SODIUM (CITRATE DIACIDE DE)"	"CITRATES"
"THALIDOMIDE"	"BRADYCARDISANTS"
"TIPRANAVIR"	"INHIBITEURS DE PROTEASES"
"ACENOCOUMAROL"	"ANTIVITAMINES K"
"ALFENTANIL"	"SUBSTRATS A RISQUE DU CYP3A4"
"ALISKIREN"	"ANTIHYPERTENSEURS"
"ALISKIREN"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"ALISKIREN"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"ALPHA-PINENE"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"ALVERINE"	"MEDICAMENTS ATROPINIQUES"
"ARSENIEUX"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"ATORVASTATINE"	"INHIBITEURS DE L'HMG-COA REDUCTASE (STATINES)"
"BETA-PINENE"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"BORTEZOMIB"	"SUBSTRATS A RISQUE DU CYP3A4"
"CAFEDRINE"	"SYMPATHOMIMETIQUES INDIRECTS"
"CAJEPUT"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"CAMPHRE"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"CATIORESINE SULFO SODIQUE"	"CATIORESINES"
"CHARBON ACTIVE"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"CHARBON VEGETAL OFFICINAL"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"CINEOLE"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"DISOPYRAMIDE"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"DOCETAXEL"	"SUBSTRATS A RISQUE DU CYP3A4"
"DOLASETRON"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"DRONEDARONE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"DRONEDARONE"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"ETORECOXIB"	"ANTI-INFLAMMATOIRES NON STEROIDIENS"
"ETORECOXIB"	"HYPERKALIEMIANTS"
"EUCALYPTUS"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"EUGENOL"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"FENTANYL"	"SUBSTRATS A RISQUE DU CYP3A4"
"FESOTERODINE"	"MEDICAMENTS ATROPINIQUES"
"FLUINDIONE"	"ANTIVITAMINES K"
"FLUPENTIXOL"	"NEUROLEPTIQUES SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"FLUVASTATINE"	"INHIBITEURS DE L'HMG-COA REDUCTASE (STATINES)"
"GEL D'HYDROXYDE D'ALUMINIUM ET DE CARBONATE DE MAGNESIUM CODESSECHES"	"ALUMINIUM (SELS)"
"HYDROTALCITE"	"ALUMINIUM (SELS)"
"KAOLIN LOURD"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"LEVOMENTHOL"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"MAGALDRATE"	"ALUMINIUM (SELS)"
"MENTHE"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"MENTHOL RACEMIQUE"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"MEQUITAZINE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"MEQUITAZINE"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"NIAOULI"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"OXYCODONE"	"SUBSTRATS A RISQUE DU CYP3A4"
"PHENINDIONE"	"ANTIVITAMINES K"
"POLY (STYRENESULFONATE DE CALCIUM)"	"CATIORESINES"
"PRASUGREL"	"ANTIAGREGANTS PLAQUETTAIRES"
"PRAVASTATINE"	"INHIBITEURS DE L'HMG-COA REDUCTASE (STATINES)"
"ROSUVASTATINE"	"INHIBITEURS DE L'HMG-COA REDUCTASE (STATINES)"
"SIMVASTATINE"	"INHIBITEURS DE L'HMG-COA REDUCTASE (STATINES)"
"TERPINEOL"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"TERPINOL"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"THEODRENALINE"	"SYMPATHOMIMETIQUES INDIRECTS"
"THYMOL"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"TICAGRELOR"	"ANTIAGREGANTS PLAQUETTAIRES"
"TIOCLOMAROL"	"ANTIVITAMINES K"
"TOREMIFENE"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"VINFLUNINE"	"VINCA-ALCALOIDES CYTOTOXIQUES"
"WARFARINE"	"ANTIVITAMINES K"
"AGOMELATINE"	"MEDICAMENTS SEDATIFS"
"ALFUZOSINE"	"ALPHABLOQUANTS A VISEE UROLOGIQUE"
"ALLOPURINOL"	"INHIBITEURS DE LA XANTHINE OXYDASE"
"AMIKACINE"	"MEDICAMENTS OTOTOXIQUES"
"AMPRENAVIR"	"INHIBITEURS DE PROTEASES BOOSTES PAR RITONAVIR"
"ANDROSTANOLONE"	"ANDROGENES"
"APIXABAN"	"ANTICOAGULANTS ORAUX"
"ARGATROBAN"	"ANTICOAGULANTS ORAUX"
"ASENAPINE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"ASENAPINE"	"NEUROLEPTIQUES"
"ASENAPINE"	"NEUROLEPTIQUES ANTIPSYCHOTIQUES (SAUF CLOZAPINE)"
"ATAZANAVIR"	"INHIBITEURS DE PROTEASES BOOSTES PAR RITONAVIR"
"BLEU DE METHYLENE"	"IMAO-A SELECTIFS, Y COMPRIS LINEZOLIDE ET BLEU DE METHYLENE"
"BUMETANIDE"	"MEDICAMENTS OTOTOXIQUES"
"CABAZITAXEL"	"CYTOTOXIQUES"
"CARBOPLATINE"	"MEDICAMENTS OTOTOXIQUES"
"CISPLATINE"	"MEDICAMENTS OTOTOXIQUES"
"CITALOPRAM"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"DABIGATRAN"	"ANTICOAGULANTS ORAUX"
"DARUNAVIR"	"INHIBITEURS DE PROTEASES BOOSTES PAR RITONAVIR"
"DASATINIB"	"INHIBITEURS DES TYROSINE KINASES"
"DASATINIB"	"SUBSTRATS A RISQUE DU CYP3A4"
"DIBEKACINE"	"MEDICAMENTS OTOTOXIQUES"
"DOXAZOSINE"	"ALPHABLOQUANTS A VISEE UROLOGIQUE"
"DRONEDARONE"	"ANTIARYTHMIQUES"
"DROSPIRENONE"	"HYPERKALIEMIANTS"
"DROSPIRENONE"	"PROGESTATIFS CONTRACEPTIFS"
"ESCITALOPRAM"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"FAMPRIDINES"	"BRADYCARDISANTS"
"FAMPRIDINES"	"MEDICAMENTS ABAISSANT LE SEUIL EPILEPTOGENE"
"FEBUXOSTAT"	"INHIBITEURS DE LA XANTHINE OXYDASE"
"FINGOLIMOD"	"BRADYCARDISANTS"
"FOSAMPRENAVIR"	"INHIBITEURS DE PROTEASES BOOSTES PAR RITONAVIR"
"FUROSEMIDE"	"MEDICAMENTS OTOTOXIQUES"
"GEMIFLOXACINE"	"FLUOROQUINOLONES"
"GENTAMICINE"	"MEDICAMENTS OTOTOXIQUES"
"INDINAVIR"	"INHIBITEURS DE PROTEASES BOOSTES PAR RITONAVIR"
"ISEPAMICINE"	"MEDICAMENTS OTOTOXIQUES"
"KANAMYCINE"	"MEDICAMENTS OTOTOXIQUES"
"LEVOFLOXACINE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"LEVOFLOXACINE"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"LINAGLIPTINE"	"GLIPTINES"
"LINEZOLIDE"	"IMAO-A SELECTIFS, Y COMPRIS LINEZOLIDE ET BLEU DE METHYLENE"
"LOPINAVIR"	"INHIBITEURS DE PROTEASES BOOSTES PAR RITONAVIR"
"MAGNESIUM (HYDROXDE DE)"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"MEMANTINE"	"ANTICHOLINESTERASIQUES"
"MEMANTINE"	"BRADYCARDISANTS"
"METHADONE"	"MEDICAMENTS A RISQUE LORS DU SEVRAGE TABAGIQUE"
"MOCLOBEMIDE"	"IMAO-A SELECTIFS, Y COMPRIS LINEZOLIDE ET BLEU DE METHYLENE"
"NATEGLINIDE"	"GLINIDES"
"NELFINAVIR"	"INHIBITEURS DE PROTEASES BOOSTES PAR RITONAVIR"
"NETILMICINE"	"MEDICAMENTS OTOTOXIQUES"
"OXALIPLATINE"	"MEDICAMENTS OTOTOXIQUES"
"PALIPERIDONE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"PALIPERIDONE"	"MEDICAMENTS SEDATIFS"
"PALIPERIDONE"	"NEUROLEPTIQUES"
"PALIPERIDONE"	"NEUROLEPTIQUES ANTIPSYCHOTIQUES (SAUF CLOZAPINE)"
"PAZOPANIB"	"INHIBITEURS DES TYROSINE KINASES"
"PAZOPANIB"	"SUBSTRATS A RISQUE DU CYP3A4"
"PIRETANIDE"	"MEDICAMENTS OTOTOXIQUES"
"PIRFENIDONE"	"MEDICAMENTS SEDATIFS"
"PIRFENIDONE"	"NEUROLEPTIQUES"
"PIRFENIDONE"	"NEUROLEPTIQUES ANTIPSYCHOTIQUES (SAUF CLOZAPINE)"
"PITAVASTATINE"	"INHIBITEURS DE L'HMG-COA REDUCTASE (STATINES)"
"PRAZOSINE"	"ALPHABLOQUANTS A VISEE UROLOGIQUE"
"PRUCALOPRIDE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"PRUCALOPRIDE"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"QUININE"	"SUBSTRATS A RISQUE DU CYP3A4"
"REGLISSE"	"HYPOKALIEMIANTS"
"REPAGLINIDE"	"GLINIDES"
"RETIGABINE"	"ANTICONVULSIVANTS METABOLISES"
"RITONAVIR"	"INHIBITEURS DE PROTEASES BOOSTES PAR RITONAVIR"
"RIVAROXABAN"	"ANTICOAGULANTS ORAUX"
"ROTIGOTINE"	"DOPAMINERGIQUES, HORS PARKINSON"
"ROTIGOTINE"	"MEDICAMENTS SEDATIFS"
"SAQUINAVIR"	"INHIBITEURS DE PROTEASES BOOSTES PAR RITONAVIR"
"SAXAGLIPTINE"	"GLIPTINES"
"SILDENAFIL"	"INHIBITEURS DE LA PHOSPHODIESTERASE DE TYPE 5"
"SILODOSINE"	"ALPHABLOQUANTS A VISEE UROLOGIQUE"
"SITAGLIPTINE"	"GLIPTINES"
"STREPTOMYCINE"	"MEDICAMENTS OTOTOXIQUES"
"SUFENTANIL"	"SUBSTRATS A RISQUE DU CYP3A4"
"TADALAFIL"	"INHIBITEURS DE LA PHOSPHODIESTERASE DE TYPE 5"
"TAMSULOSINE"	"ALPHABLOQUANTS A VISEE UROLOGIQUE"
"TEICOPLANINE"	"MEDICAMENTS NEPHROTOXIQUES"
"TEICOPLANINE"	"MEDICAMENTS OTOTOXIQUES"
"TERAZOSINE"	"ALPHABLOQUANTS A VISEE UROLOGIQUE"
"TIPRANAVIR"	"INHIBITEURS DE PROTEASES BOOSTES PAR RITONAVIR"
"TOBRAMYCINE"	"MEDICAMENTS OTOTOXIQUES"
"TOLOXATONE"	"IMAO-A SELECTIFS, Y COMPRIS LINEZOLIDE ET BLEU DE METHYLENE"
"TORASEMIDE"	"MEDICAMENTS OTOTOXIQUES"
"VANCOMYCINE"	"MEDICAMENTS OTOTOXIQUES"
"VARDENAFIL"	"INHIBITEURS DE LA PHOSPHODIESTERASE DE TYPE 5"
"VILDAGLIPTINE"	"GLIPTINES"
"ALTIZIDE"	"ANTIHYPERTENSEURS"
"ALTIZIDE"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"ALTIZIDE"	"DIURETIQUES"
"ALTIZIDE"	"DIURETIQUES HYPOKALIEMIANTS"
"ALTIZIDE"	"DIURETIQUES THIAZIDIQUES ET APPARENTES"
"ALTIZIDE"	"HYPOKALIEMIANTS"
"ALTIZIDE"	"HYPONATREMIANTS"
"ALTIZIDE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"AZILSARTAN"	"ANTAGONISTES DES RECEPTEURS DE L'ANGIOTENSINE II"
"AZILSARTAN"	"ANTIHYPERTENSEURS"
"AZILSARTAN"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"AZILSARTAN"	"HYPERKALIEMIANTS"
"AZILSARTAN"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"CHLORPHENAMINE"	"MEDICAMENTS ATROPINIQUES"
"CITALOPRAM"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"ESCITALOPRAM"	"TORSADOGENES (SAUF ANTIPARASITAIRES, NEUROLEPTIQUES, METHADONE)"
"FLUPENTIXOL"	"MEDICAMENTS ATROPINIQUES"
"MAGNESIUM (HYDROXYDE DE)"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"MECLOZINE"	"MEDICAMENTS ATROPINIQUES"
"MEQUITAZINE"	"MEDICAMENTS ATROPINIQUES"
"MEQUITAZINE"	"MEDICAMENTS SEDATIFS"
"POVIDONE"	"TOPIQUES GASTRO-INTESTINAUX, ANTIACIDES ET ADSORBANTS"
"TAPENTADOL"	"ANALGESIQUES MORPHINIQUES AGONISTES"
"TAPENTADOL"	"ANALGESIQUES MORPHINIQUES DE PALIER III"
"TAPENTADOL"	"MEDICAMENTS SEDATIFS"
"VANDETANIB"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
"ACEPROMAZINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ACEPROMAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ACEPROMETAZINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ALFUZOSINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ALFUZOSINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ALIMEMAZINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ALIMEMAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"AMANTADINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"AMITRIPTYLINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"AMITRIPTYLINE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"AMITRIPTYLINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"AMLODIPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"AMOXAPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"AMOXAPINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"APOMORPHINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"ATOMOXETINE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"AXITINIB"	"INHIBITEURS DES TYROSINE KINASES"
"BARNIDIPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"BLEU DE METHYLENE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"BOCEPREVIR"	"INHIBITEURS PUISSANTS DU CYP3A4"
"BROMOCRIPTINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"BUPROPIONE"	"SYMPATHOMIMETIQUES INDIRECTS"
"CATIORESINE SULFO SODIQUE"	"RESINES CHELATRICES"
"CHLORPROETHAZINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"CHLORPROETHAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"CHLORPROMAZINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"CHLORPROMAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"CITALOPRAM"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"CLEVIDIPINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"CLEVIDIPINE"	"ANTAGONISTES DES CANAUX CALCIQUES"
"CLEVIDIPINE"	"ANTIHYPERTENSEURS"
"CLEVIDIPINE"	"ANTIHYPERTENSEURS SAUF ALPHA-BLOQUANTS"
"CLEVIDIPINE"	"DIHYDROPYRIDINES"
"CLEVIDIPINE"	"MEDICAMENTS ABAISSANT LA PRESSION ARTERIELLE"
"CLOMIPRAMINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"CLOMIPRAMINE"	"MEDICAMENTS A L'ORIGINE D'UN SYNDROME SEROTONINERGIQUE"
"CLOMIPRAMINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"COLESEVELAM"	"RESINES CHELATRICES"
"COLESTILAN"	"RESINES CHELATRICES"
"COLESTYRAMINE"	"RESINES CHELATRICES"
"CRIZOTINIB"	"BRADYCARDISANTS"
"CRIZOTINIB"	"INHIBITEURS DES TYROSINE KINASES"
"CYAMEMAZINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"CYAMEMAZINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"DAPOXETINE"	"INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE"
"DAPOXETINE"	"MEDICAMENTS SEDATIFS"
"DECITABINE"	"CYTOTOXIQUES"
"DEMECLOCYCLINE"	"CYCLINES"
"DESIPRAMINE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"DESIPRAMINE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"DEXMEDETOMIDINE"	"MEDICAMENTS SEDATIFS"
"DINITRATE D'ISOSORBIDE"	"AUTRES MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"DINITRATE D'ISOSORBIDE"	"MEDICAMENTS A L'ORIGINE D'UNE HYPOTENSION ORTHOSTATIQUE"
"DOMPERIDONE"	"MEDICAMENTS SUSCEPTIBLES DE DONNER DES TORSADES DE POINTES"
